"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Bladimir Matos","","0","0","6.16","0","1","0","1.0","1","1","0","1","1","1.85","7.05","7.23","6.36","0.0","0.0","sa877507"
"Francisco Cordova","","0","0","6.40","0","0","0","1.0","1","1","0","0","0","1.69","4.36","4.14","6.36","0.0","0.0","sa254785"
"Alexander Vizcaino","Yankees","0","0","6.24","0","0","0","1.0","1","1","0","1","1","1.73","5.94","5.42","6.36","0.0","0.0","sa920272"
"Peter Bayer","Athletics","0","0","6.20","0","1","0","1.0","1","1","0","1","1","1.85","7.52","7.55","6.37","0.0","0.0","sa918152"
"Hector Yan","Angels","0","0","6.04","0","0","0","1.0","1","1","0","1","1","1.82","6.27","6.74","6.37","0.0","0.0","sa917194"
"Porter Clayton","","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.86","5.36","6.56","6.37","0.0","0.0","sa829286"
"Joan Valdez","Dodgers","0","0","6.23","0","0","0","1.0","1","1","0","1","1","1.81","5.13","5.88","6.37","0.0","0.0","sa3003013"
"Charlie Neuweiler","Royals","0","0","6.37","0","0","0","1.0","1","1","0","1","1","1.79","5.25","5.80","6.37","0.0","0.0","sa3004345"
"Luis Mendez","","0","0","6.40","0","0","0","1.0","1","1","0","1","1","1.71","4.98","4.60","6.37","0.0","0.0","sa509937"
"Justin Valdespina","","0","0","6.32","0","0","0","1.0","1","1","0","1","1","1.85","4.62","5.95","6.37","0.0","0.0","sa918312"
"Juan Grijalva","","0","0","6.31","0","0","0","1.0","1","1","0","1","1","1.67","5.32","4.53","6.37","0.0","0.0","sa728943"
"Normand Mendoza","","0","0","6.29","0","1","0","1.0","1","1","0","1","1","1.86","6.19","6.78","6.37","0.0","0.0","sa3008175"
"Carlos Hernandez","","0","0","6.17","0","1","0","1.0","1","1","0","1","1","1.87","7.23","7.51","6.37","0.0","0.0","sa657734"
"Calvin Faucher","Twins","0","0","6.26","0","1","0","1.0","1","1","0","1","1","1.86","6.45","6.94","6.37","0.0","0.0","sa3004013"
"Erin Baldwin","Diamondbacks","0","0","6.44","0","1","0","1.0","1","1","0","1","1","1.86","5.47","6.39","6.37","0.0","0.0","sa3006963"
"Henry Garcia","","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.73","4.57","4.87","6.37","0.0","0.0","sa733543"
"Julio Muniz","","0","0","6.26","0","1","0","1.0","1","1","0","1","1","1.81","6.01","6.13","6.37","0.0","0.0","sa868928"
"Josh Hiatt","Blue Jays","0","0","6.47","0","0","0","1.0","1","1","0","1","1","1.78","5.53","5.51","6.37","0.0","0.0","sa3008612"
"Chance Kirby","Tigers","0","0","6.51","0","0","0","1.0","1","1","0","1","0","1.69","5.03","4.36","6.37","0.0","0.0","sa3007200"
"Mitch Stophel","","0","0","6.22","0","1","0","1.0","1","1","0","1","1","1.89","6.63","7.40","6.37","0.0","0.0","sa3004991"
"James Ziemba","","0","0","6.07","0","1","0","1.0","1","1","0","1","1","1.92","5.56","7.24","6.37","0.0","0.0","sa915604"
"Dewin Perez","Cardinals","0","0","5.98","0","1","0","1.0","1","1","0","1","1","1.92","6.52","7.85","6.38","0.0","0.0","sa657711"
"Jake Elliott","White Sox","0","0","6.20","0","1","0","1.0","1","1","0","1","1","1.67","6.11","5.05","6.38","0.0","0.0","sa919409"
"Zach Neff","Twins","0","0","6.14","0","1","0","1.0","1","1","0","1","1","1.85","6.47","6.91","6.38","0.0","0.0","sa3008068"
"Austin Conway","White Sox","0","0","6.22","0","1","0","1.0","1","1","0","1","1","1.82","6.76","6.69","6.38","0.0","0.0","sa3006837"
"Yerelmy Garcia","","0","0","6.26","0","1","0","1.0","1","1","0","1","1","1.78","4.84","5.45","6.38","0.0","0.0","sa917747"
"Alex Schick","Twins","0","0","6.42","0","0","0","1.0","1","1","0","1","1","1.72","5.28","4.94","6.38","0.0","0.0","sa738140"
"Grayson Jones","Braves","0","0","6.30","0","1","0","1.0","1","1","0","1","1","1.91","5.90","7.08","6.38","0.0","0.0","sa829335"
"Jamal Wade","Mariners","0","0","6.21","0","1","0","1.0","1","1","0","1","1","1.88","6.80","7.31","6.38","0.0","0.0","sa3004796"
"Norman Elenes","","0","0","6.20","0","1","0","1.0","1","1","0","1","1","1.90","5.21","6.83","6.38","0.0","0.0","sa504948"
"Jin-Woo Kim","","0","0","6.43","0","0","0","1.0","1","1","0","1","1","1.78","5.22","5.37","6.38","0.0","0.0","sa3008618"
"Joan Adon","Nationals","0","0","6.33","0","0","0","1.0","1","1","0","1","1","1.86","5.53","6.47","6.38","0.0","0.0","sa3002614"
"Adolfo Ramirez","Dodgers","0","0","6.21","0","0","0","1.0","1","1","0","1","1","1.81","5.37","6.03","6.38","0.0","0.0","sa3003015"
"Raymells Rosa","Rockies","0","0","6.47","0","1","0","1.0","1","1","0","1","1","1.91","6.34","7.02","6.38","0.0","0.0","sa3002939"
"Connor Ryan","","0","0","6.26","0","1","0","1.0","1","1","0","1","1","1.90","6.16","7.20","6.38","0.0","0.0","sa3004746"
"Shane Sawczak","","0","0","5.99","0","1","0","1.0","1","1","0","1","1","1.91","6.77","7.90","6.38","0.0","0.0","sa918400"
"Michael Baumann","Orioles","0","0","6.25","0","0","0","1.0","1","1","0","1","1","1.69","6.31","5.20","6.39","0.0","0.0","sa829681"
"Sal Mendez","Rangers","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.74","5.30","5.36","6.39","0.0","0.0","sa739012"
"Manny Ramirez","Astros","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.88","7.13","7.54","6.39","0.0","0.0","sa3004833"
"Tyler Joyner","Orioles","0","0","6.28","0","1","0","1.0","1","1","0","1","1","1.80","6.02","6.06","6.39","0.0","0.0","sa3006836"
"Marco Estrada","Athletics","3","6","6.10","15","15","0","76.0","80","52","18","48","29","1.43","5.66","3.47","6.39","-0.4","-0.6","1118"
"Vanny Valenzuela","","0","0","6.32","0","1","0","1.0","1","1","0","1","1","1.74","5.95","5.52","6.39","0.0","0.0","sa509795"
"Matthew Hammonds","Orioles","0","0","6.14","0","1","0","1.0","1","1","0","1","1","1.80","5.97","6.08","6.39","0.0","0.0","sa3004711"
"Daniel Brito","","0","0","6.35","0","1","0","1.0","1","1","0","1","1","1.79","5.49","5.73","6.39","0.0","0.0","sa977188"
"Ethan Westphal","","0","0","6.26","0","1","0","1.0","1","1","0","1","1","1.87","5.63","6.66","6.39","0.0","0.0","sa922393"
"Carlos Salazar","","0","0","6.09","0","1","0","1.0","1","1","0","1","1","1.95","8.27","8.78","6.39","0.0","0.0","sa737688"
"Zach Mort","Cubs","0","0","6.25","0","1","0","1.0","1","1","0","1","1","1.86","6.36","6.97","6.39","0.0","0.0","sa3008172"
"Luis Silva","Mets","0","0","6.17","0","1","0","1.0","1","1","0","1","1","1.92","6.48","7.68","6.39","0.0","0.0","sa833636"
"Luke Lind","Angels","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.82","6.79","6.98","6.39","0.0","0.0","sa3004231"
"Jacob Heatherly","Reds","0","0","6.18","0","0","0","1.0","1","1","0","1","1","1.90","6.11","7.24","6.39","0.0","0.0","sa3004736"
"Alan Garcia","","0","0","6.39","0","1","0","1.0","1","1","0","1","1","1.81","5.79","6.05","6.39","0.0","0.0","sa599541"
"Sebastian Tabata","Cardinals","0","0","6.26","0","1","0","1.0","1","1","0","1","1","1.92","6.68","7.64","6.40","0.0","0.0","sa3006576"
"Blaine Knight","Orioles","0","0","6.42","0","0","0","1.0","1","1","0","1","0","1.67","5.78","4.42","6.40","0.0","0.0","sa3008532"
"Mike Bunal","","0","0","6.51","0","1","0","1.0","1","1","0","1","1","1.92","5.93","6.83","6.40","0.0","0.0","sa918362"
"Armando Bastardo","Rays","0","0","6.35","0","0","0","1.0","1","1","0","1","1","1.80","5.06","5.69","6.40","0.0","0.0","sa656035"
"Brad Allen","","0","0","6.36","0","0","0","1.0","1","1","0","1","1","1.73","6.19","5.44","6.40","0.0","0.0","sa580419"
"Ryan Castellanos","","0","0","6.43","0","0","0","1.0","1","1","0","0","0","1.73","3.85","4.35","6.40","0.0","0.0","sa658967"
"Pedro Silverio","","0","0","6.19","0","1","0","1.0","1","1","0","1","1","1.87","7.00","7.45","6.40","0.0","0.0","sa749438"
"Pedro Zorrilla","Diamondbacks","0","0","6.35","0","0","0","1.0","1","1","0","1","1","1.83","4.64","5.83","6.40","0.0","0.0","sa917665"
"James Teague","","0","0","6.25","0","1","0","1.0","1","1","0","1","1","1.85","6.50","6.76","6.40","0.0","0.0","sa874234"
"Christian Meister","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.90","6.72","7.61","6.40","0.0","0.0","sa875992"
"Wilmer Jimenez","Royals","0","0","6.08","0","1","0","1.0","1","1","0","1","1","1.86","6.36","7.31","6.40","0.0","0.0","sa3003052"
"Luis Araujo","Indians","0","0","6.25","0","1","0","1.0","1","1","0","1","1","1.80","6.09","6.28","6.40","0.0","0.0","sa737446"
"Paul Balestrieri","","0","0","6.35","0","0","0","1.0","1","1","0","1","1","1.79","4.99","5.59","6.40","0.0","0.0","sa915714"
"Braulio Ortiz","","0","0","6.20","0","1","0","1.0","1","1","0","1","1","1.90","7.55","7.93","6.41","0.0","0.0","sa603264"
"John Parke","White Sox","0","0","6.27","0","0","0","1.0","1","1","0","0","0","1.68","4.26","4.13","6.41","0.0","0.0","sa3003988"
"Hector Soto","Cardinals","0","0","6.39","0","0","0","1.0","1","1","0","1","1","1.80","4.96","5.63","6.41","0.0","0.0","sa3003084"
"Derek Molina","Twins","0","0","6.29","0","1","0","1.0","1","1","0","1","1","1.81","7.12","6.79","6.41","0.0","0.0","sa3005202"
"Justin Bullock","Brewers","0","0","6.42","0","0","0","1.0","1","1","0","1","1","1.80","6.30","6.04","6.41","0.0","0.0","sa3005213"
"Jeff Burke","","0","0","6.33","0","1","0","1.0","1","1","0","1","1","1.80","5.33","5.79","6.41","0.0","0.0","sa857543"
"Alex Katz","White Sox","0","0","5.93","0","1","0","1.0","1","1","0","1","1","1.95","6.31","7.99","6.41","0.0","0.0","sa827486"
"Fernando Irazoqui","","0","0","6.31","0","1","0","1.0","1","1","0","1","1","1.78","5.39","5.72","6.41","0.0","0.0","sa880807"
"Niomar Gomez","Nationals","0","0","6.38","0","0","0","1.0","1","1","0","1","1","1.82","5.06","5.84","6.41","0.0","0.0","sa3002607"
"Elroy Urbina","","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.90","6.25","7.25","6.41","0.0","0.0","sa599414"
"Ivan Medina","Cubs","0","0","6.19","0","1","0","1.0","1","1","0","1","1","1.94","5.80","7.59","6.41","0.0","0.0","sa830138"
"Hector Villalobos","Cardinals","0","0","6.12","0","1","0","1.0","1","1","0","1","1","1.89","5.61","7.10","6.41","0.0","0.0","sa3002572"
"Jose Barajas","","0","0","6.41","0","0","0","1.0","1","1","0","1","1","1.80","4.90","5.52","6.41","0.0","0.0","sa455494"
"Daniel Guerrero","","0","0","6.31","0","1","0","1.0","1","1","0","1","1","1.71","4.80","4.79","6.41","0.0","0.0","sa325916"
"Luis Pasen","","0","0","6.22","0","1","0","1.0","1","1","0","1","1","1.94","6.56","7.80","6.42","0.0","0.0","sa917337"
"Drasen Johnson","Rockies","0","0","6.70","0","0","0","1.0","1","1","0","1","1","1.78","4.76","4.72","6.42","0.0","0.0","sa875807"
"Cristopher Molina","Angels","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.75","6.06","5.92","6.42","0.0","0.0","sa828598"
"Micah Miniard","","0","0","6.32","0","1","0","1.0","1","1","0","1","1","1.86","4.87","6.24","6.42","0.0","0.0","sa829147"
"Alex Gouin","","0","0","6.47","0","0","0","1.0","1","1","0","1","1","1.76","4.96","5.11","6.42","0.0","0.0","sa921980"
"David Hess","Orioles","5","13","6.24","26","27","0","138.0","151","95","39","113","54","1.49","7.40","3.53","6.42","-0.8","-1.3","16130"
"Aldry Acosta","Dodgers","0","0","6.24","0","0","0","1.0","1","1","0","1","1","1.81","5.22","5.97","6.42","0.0","0.0","sa3002794"
"Jose Rodulfo","Dodgers","0","0","6.25","0","0","0","1.0","1","1","0","1","1","1.77","5.14","5.60","6.42","0.0","0.0","sa3002961"
"Jonathan Guzman","","0","0","6.23","0","1","0","1.0","1","1","0","1","1","1.89","6.67","7.42","6.42","0.0","0.0","sa874249"
"Isaac Castro","","0","0","6.44","0","0","0","1.0","1","1","0","1","1","1.74","5.27","5.11","6.42","0.0","0.0","sa739472"
"Ivan Andueza","","0","0","6.25","0","0","0","1.0","1","1","0","1","1","1.84","4.79","6.01","6.43","0.0","0.0","sa737194"
"Luis Ramirez","","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.94","5.92","7.56","6.43","0.0","0.0","sa833925"
"Reggie Johnson","","0","0","6.32","0","1","0","1.0","1","1","0","1","1","1.84","6.11","6.59","6.43","0.0","0.0","sa920301"
"Chase Cohen","Athletics","0","0","6.37","0","0","0","1.0","1","1","0","1","1","1.81","5.06","6.07","6.43","0.0","0.0","sa3007477"
"J.B. Olson","White Sox","0","0","6.28","0","1","0","1.0","1","1","0","1","1","1.84","5.94","6.50","6.43","0.0","0.0","sa3002779"
"Alberto Franco","","0","0","6.27","0","1","0","1.0","1","1","0","1","1","1.90","6.94","7.57","6.43","0.0","0.0","sa3005179"
"Dalton Geekie","","0","0","6.28","0","1","0","1.0","1","1","0","1","1","1.85","6.48","6.94","6.43","0.0","0.0","sa875332"
"Dylan Barrow","","0","0","6.33","0","1","0","1.0","1","1","0","1","1","1.84","6.26","6.64","6.44","0.0","0.0","sa829373"
"Marco Carrillo","","0","0","6.41","0","0","0","1.0","1","1","0","0","0","1.68","4.22","4.03","6.44","0.0","0.0","sa328993"
"Matt Leon","Angels","0","0","6.21","0","1","0","1.0","1","1","0","1","1","1.82","5.92","6.53","6.44","0.0","0.0","sa3006844"
"Hector Galvan","","0","0","6.37","0","0","0","1.0","1","1","0","1","1","1.76","4.64","5.17","6.44","0.0","0.0","sa737570"
"Oliver Jaskie","Mariners","0","0","6.21","0","0","0","1.0","1","1","0","1","1","1.82","6.59","6.75","6.44","0.0","0.0","sa915858"
"Mike LoPresti","Pirates","0","0","6.61","0","0","0","1.0","1","1","0","0","1","1.88","4.11","5.77","6.44","0.0","0.0","sa3006984"
"Jonathan Teaney","Indians","0","0","6.20","0","1","0","1.0","1","1","0","1","1","1.90","7.06","7.75","6.44","0.0","0.0","sa829674"
"Robbie Welhaf","Tigers","0","0","6.49","0","1","0","1.0","1","1","0","1","1","1.78","6.05","5.75","6.44","0.0","0.0","sa3006965"
"Francisco Campos","","0","0","6.42","0","0","0","1.0","1","1","0","0","0","1.63","4.25","3.50","6.44","0.0","0.0","sa195168"
"Sam Long","White Sox","0","0","6.14","0","1","0","1.0","1","1","0","1","1","1.86","6.63","7.10","6.44","0.0","0.0","sa918455"
"Breiling Eusebio","Rockies","0","0","6.56","0","0","0","1.0","1","1","0","1","1","1.85","5.52","5.92","6.44","0.0","0.0","sa828552"
"Carlos Morales","","0","0","6.38","0","1","0","1.0","1","1","0","1","1","1.82","5.78","6.12","6.44","0.0","0.0","sa3002602"
"Ruben Vicente","","0","0","6.37","0","1","0","1.0","1","1","0","1","1","1.81","4.98","5.73","6.44","0.0","0.0","sa244124"
"Alfredo Tavarez","Dodgers","0","0","6.12","0","1","0","1.0","1","1","0","1","1","1.77","6.16","6.24","6.45","0.0","0.0","sa918485"
"Eddie Campbell","Mariners","0","0","6.25","0","0","0","1.0","1","1","0","1","1","1.84","5.61","6.44","6.45","0.0","0.0","sa550195"
"Davis Martin","White Sox","0","0","6.45","0","0","0","1.0","1","1","0","1","1","1.74","5.34","5.07","6.45","0.0","0.0","sa3008311"
"Cesar Ventura","","0","0","6.37","0","1","0","1.0","1","1","0","1","1","1.83","6.13","6.44","6.45","0.0","0.0","sa828214"
"Zach Spears","Pirates","0","0","6.45","0","0","0","1.0","1","1","0","1","1","1.91","4.74","6.49","6.45","0.0","0.0","sa3006974"
"Denny Martinez","","0","0","6.17","0","1","0","1.0","1","1","0","1","1","1.88","6.63","7.35","6.45","0.0","0.0","sa871672"
"Tyler Smith","Angels","0","0","6.18","0","1","0","1.0","1","1","0","1","1","1.86","6.01","6.93","6.45","0.0","0.0","sa3006828"
"Mario Jimenez","","0","0","6.39","0","1","0","1.0","1","1","0","1","1","1.82","5.20","5.90","6.45","0.0","0.0","sa944733"
"Martin Sotelo","","0","0","6.42","0","1","0","1.0","1","1","0","1","1","1.81","4.77","5.54","6.45","0.0","0.0","sa509757"
"Ismael Cabrera","Phillies","0","0","6.28","0","1","0","1.0","1","1","0","1","1","1.77","6.90","6.22","6.45","0.0","0.0","sa828835"
"Refugio Marin","","0","0","6.37","0","1","0","1.0","1","1","0","1","1","1.83","5.76","6.31","6.45","0.0","0.0","sa977187"
"Francis Ventura","Cardinals","0","0","6.42","0","0","0","1.0","1","1","0","0","1","1.88","4.50","6.21","6.45","0.0","0.0","sa917670"
"Jefry Valdez","Yankees","0","0","6.27","0","1","0","1.0","1","1","0","1","1","1.75","5.64","5.46","6.45","0.0","0.0","sa887660"
"Javier Palacios","","0","0","6.45","0","1","0","1.0","1","1","0","1","1","1.77","5.18","5.36","6.45","0.0","0.0","sa597688"
"Andy Ravel","Blue Jays","0","0","6.46","0","1","0","1.0","1","1","0","1","1","1.71","5.50","4.83","6.46","0.0","0.0","sa738700"
"Alex Bostic","","0","0","6.17","0","1","0","1.0","1","1","0","1","1","1.91","6.89","7.68","6.46","0.0","0.0","sa918194"
"Manuel Silva","Phillies","0","0","6.22","0","0","0","1.0","1","1","0","1","1","1.85","6.13","6.61","6.46","0.0","0.0","sa917865"
"Anderson Nunez","Blue Jays","0","0","6.51","0","1","0","1.0","1","1","0","1","1","1.77","5.70","5.49","6.46","0.0","0.0","sa923057"
"Winston Nicacio","Pirates","0","0","6.51","0","0","0","1.0","1","1","0","1","1","1.84","5.75","6.29","6.46","0.0","0.0","sa918024"
"Delvin Capellan","Royals","0","0","6.44","0","0","0","1.0","1","1","0","1","1","1.72","4.83","4.92","6.46","0.0","0.0","sa3002996"
"Dalton Lehnen","Yankees","0","0","6.10","0","1","0","1.0","1","1","0","1","1","1.77","6.22","6.08","6.46","0.0","0.0","sa873948"
"Luis Ledo","White Sox","0","0","6.20","0","1","0","1.0","1","1","0","1","1","1.87","6.42","7.13","6.46","0.0","0.0","sa740812"
"Orlando Razo","","0","0","6.35","0","0","0","1.0","1","1","0","1","1","1.74","5.14","5.18","6.46","0.0","0.0","sa3004217"
"Noel Gonzalez","","0","0","6.30","0","1","0","1.0","1","1","0","1","1","1.91","6.25","7.32","6.46","0.0","0.0","sa918675"
"Travis Seabrooke","Orioles","0","0","6.21","0","1","0","1.0","1","1","0","1","1","1.84","5.43","6.25","6.46","0.0","0.0","sa738330"
"Cody Deason","Astros","0","0","6.42","0","0","0","1.0","1","1","0","1","1","1.78","6.25","6.06","6.46","0.0","0.0","sa3007958"
"Jeffri Ocando","Rockies","0","0","6.72","0","0","0","1.0","1","1","0","1","1","1.84","4.54","5.33","6.46","0.0","0.0","sa923379"
"Brenan Hanifee","Orioles","0","0","6.47","0","0","0","1.0","1","1","0","0","1","1.76","4.15","4.69","6.46","0.0","0.0","sa917973"
"Brandon Withers","Athletics","0","0","6.29","0","1","0","1.0","1","1","0","1","1","1.85","5.21","6.55","6.46","0.0","0.0","sa3005217"
"Daniel Ramos","Yankees","0","0","6.27","0","1","0","1.0","1","1","0","1","1","1.78","5.75","5.87","6.46","0.0","0.0","sa828512"
"Reese Olson","Brewers","0","0","6.55","0","0","0","1.0","1","1","0","1","1","1.79","5.18","5.23","6.46","0.0","0.0","sa3008513"
"Deyni Olivero","Diamondbacks","0","0","6.55","0","0","0","1.0","1","1","0","1","1","1.90","4.68","6.35","6.46","0.0","0.0","sa917869"
"Daniel Concepcion","","0","0","6.43","0","1","0","1.0","1","1","0","1","1","1.80","5.64","5.88","6.47","0.0","0.0","sa875591"
"Mayky Perez","Angels","0","0","6.13","0","1","0","1.0","1","1","0","1","1","1.86","6.64","7.38","6.47","0.0","0.0","sa829767"
"Grant Wolfram","Rangers","0","0","6.33","0","1","0","1.0","1","1","0","1","1","1.90","5.93","7.05","6.47","0.0","0.0","sa3008313"
"Miguel Figueroa","Giants","0","0","6.39","0","0","0","1.0","1","1","0","1","1","1.85","4.75","6.20","6.47","0.0","0.0","sa916836"
"Jacob Taylor","","0","0","6.52","0","1","0","1.0","1","1","0","1","1","1.93","6.14","7.24","6.47","0.0","0.0","sa874192"
"Seth Nordlin","Rangers","0","0","6.55","0","0","0","1.0","1","1","0","1","1","1.82","5.28","5.75","6.47","0.0","0.0","sa3004215"
"Greg Jacknewitz","","0","0","6.37","0","0","0","1.0","1","1","0","1","1","1.79","5.17","5.57","6.47","0.0","0.0","sa3004705"
"Felix Viloria","","0","0","6.17","0","1","0","1.0","1","1","0","1","1","1.90","5.68","7.16","6.47","0.0","0.0","sa828561"
"Alex Luna","","0","0","6.49","0","0","0","1.0","1","1","0","1","1","1.81","4.91","5.61","6.47","0.0","0.0","sa875276"
"Bryan Blanton","Yankees","0","0","6.32","0","1","0","1.0","1","1","0","1","1","1.76","6.66","5.87","6.48","0.0","0.0","sa3004351"
"Colin Welmon","","0","0","6.70","0","0","0","1.0","1","1","0","1","0","1.72","5.39","4.50","6.48","0.0","0.0","sa827336"
"Steven De La Cruz","","0","0","6.35","0","1","0","1.0","1","1","0","1","1","1.84","6.52","6.84","6.48","0.0","0.0","sa831915"
"Donnie Sellers","Blue Jays","0","0","6.58","0","0","0","1.0","1","1","0","1","1","1.75","5.13","5.04","6.48","0.0","0.0","sa3003991"
"Jared Solomon","Reds","0","0","6.42","0","0","0","1.0","1","1","0","1","1","1.82","6.34","6.38","6.48","0.0","0.0","sa3004589"
"Yefri Del Rosario","Royals","0","0","6.48","0","0","0","1.0","1","1","0","1","1","1.75","5.33","5.45","6.48","0.0","0.0","sa3002971"
"Thomas St. Clair","Cardinals","0","0","6.23","0","1","0","1.0","1","1","0","1","1","1.91","7.25","7.97","6.48","0.0","0.0","sa3004021"
